epoch,acc,cat_acc,dice_coef,f1_m,iou_coef,jacard_coef,loss,precision_m,recall_m,subset_accuracy,val_acc,val_cat_acc,val_dice_coef,val_f1_m,val_iou_coef,val_jacard_coef,val_loss,val_precision_m,val_recall_m,val_subset_accuracy
0,0.5460013747215271,0.5460013747215271,0.11957591027021408,0.2144506424665451,-0.09515659511089325,10.110333442687988,0.05368897691369057,0.6536809206008911,0.14969228208065033,0.8438329696655273,0.6617045402526855,0.6617045402526855,0.076331727206707,0.34656259417533875,-0.08580666035413742,9.04389762878418,0.03093375451862812,0.882625162601471,0.252999871969223,0.8573915958404541
1,0.6679648756980896,0.6679648756980896,0.06453048437833786,0.34675872325897217,-0.08991391956806183,9.121071815490723,0.03173341974616051,0.7816507816314697,0.26781943440437317,0.8604496717453003,0.692352294921875,0.692352294921875,0.0372353196144104,0.4075424075126648,-0.08308533579111099,9.031060218811035,0.026785464957356453,0.8242579698562622,0.31512439250946045,0.8679401874542236
2,0.7253384590148926,0.7253384590148926,0.030111238360404968,0.3967146873474121,-0.08290007710456848,9.21591854095459,0.025278108194470406,0.839641809463501,0.31438297033309937,0.8665944337844849,0.7215865850448608,0.7215865850448608,-0.0073677715845406055,0.49779456853866577,-0.08780834078788757,9.432599067687988,0.0249292254447937,0.8518093228340149,0.4061310887336731,0.8830093145370483
3,0.7430431246757507,0.7430431246757507,0.012111175805330276,0.43298691511154175,-0.0814485177397728,9.414382934570312,0.023574110120534897,0.8773606419563293,0.34270957112312317,0.8702502250671387,0.7401476502418518,0.7401476502418518,-0.023205485194921494,0.5172675848007202,-0.08802314847707748,9.598978996276855,0.022259261459112167,0.898730456829071,0.427482008934021,0.8882419466972351
4,0.7725977301597595,0.7725977301597595,-0.008382103405892849,0.47226861119270325,-0.07882549613714218,9.645478248596191,0.02097197063267231,0.9090737104415894,0.37798556685447693,0.8758239150047302,0.7544508576393127,0.7544508576393127,-0.035634566098451614,0.5462735891342163,-0.08735261857509613,9.60720443725586,0.02165832184255123,0.9249948263168335,0.450757771730423,0.890564501285553
5,0.7702847719192505,0.7702847719192505,-0.008780665695667267,0.4706830680370331,-0.07816898822784424,9.617925643920898,0.02096365951001644,0.9049123525619507,0.3732416331768036,0.874387800693512,0.7561091780662537,0.7561091780662537,-0.011463346891105175,0.5050768852233887,-0.07754840701818466,9.733314514160156,0.02089916355907917,0.9333061575889587,0.40423136949539185,0.8796659708023071
6,0.7969303131103516,0.7969303131103516,-0.03170531615614891,0.5194758772850037,-0.07778876274824142,9.832221984863281,0.018538137897849083,0.9298517107963562,0.41743043065071106,0.8817712664604187,0.7711713314056396,0.7711713314056396,-0.016093742102384567,0.5100154876708984,-0.07488945126533508,10.021830558776855,0.019845815375447273,0.9481109976768494,0.40548059344291687,0.8803523778915405
7,0.8046607971191406,0.8046607971191406,-0.039098791778087616,0.5361891984939575,-0.07743806391954422,10.021011352539062,0.018052315339446068,0.9374772906303406,0.4317423403263092,0.884112536907196,0.7475601434707642,0.7475601434707642,-0.009371886029839516,0.5103166699409485,-0.07795362919569016,9.997454643249512,0.021675588563084602,0.9205155372619629,0.40583673119544983,0.8815000653266907
8,0.8047201037406921,0.8047201037406921,-0.040911924093961716,0.5368390083312988,-0.07798708975315094,9.96416187286377,0.0178495142608881,0.9328305721282959,0.4325979948043823,0.8845787644386292,0.7787274718284607,0.7787274718284607,-0.02467225305736065,0.526692807674408,-0.07438380271196365,10.227665901184082,0.019109994173049927,0.9472182393074036,0.4163164496421814,0.8819054365158081
9,0.8250537514686584,0.8250537514686584,-0.060605451464653015,0.5850788950920105,-0.07828983664512634,10.333919525146484,0.016043437644839287,0.9532023668289185,0.4772488474845886,0.8922429084777832,0.7923910021781921,0.7923910021781921,-0.03824620321393013,0.5587670803070068,-0.07622671127319336,10.475395202636719,0.018611198291182518,0.9406312704086304,0.4482027590274811,0.8884645700454712
10,0.8354560136795044,0.8354560136795044,-0.07357558608055115,0.6153911352157593,-0.07941566407680511,10.638771057128906,0.015065889805555344,0.961749255657196,0.5047020316123962,0.8977908492088318,0.805668294429779,0.805668294429779,-0.05623878166079521,0.5974660515785217,-0.07871318608522415,10.86574935913086,0.017968865111470222,0.943269670009613,0.4859025180339813,0.8951327204704285
11,0.8456383347511292,0.8456383347511292,-0.08835066109895706,0.6430848240852356,-0.08172435313463211,10.908251762390137,0.014140075072646141,0.968745231628418,0.5306323766708374,0.9030472636222839,0.8129061460494995,0.8129061460494995,-0.0677114874124527,0.6250624656677246,-0.08156426250934601,11.154032707214355,0.01740974187850952,0.9485398530960083,0.5096969604492188,0.9009983539581299
12,0.8563054203987122,0.8563054203987122,-0.10425163060426712,0.6690183877944946,-0.08512425422668457,11.183279037475586,0.01335754431784153,0.9725205302238464,0.5564653277397156,0.9086865782737732,0.8138116598129272,0.8138116598129272,-0.06654030829668045,0.6246851086616516,-0.08073925971984863,11.334754943847656,0.017322909086942673,0.9529188275337219,0.5084418654441833,0.9007286429405212
13,0.851097047328949,0.851097047328949,-0.09969617426395416,0.6632272005081177,-0.08470039814710617,11.114229202270508,0.013629541732370853,0.9694247841835022,0.5508822202682495,0.9080595970153809,0.8185613751411438,0.8185613751411438,-0.07887452840805054,0.6433407068252563,-0.0845983549952507,11.632087707519531,0.017530689015984535,0.9530189633369446,0.5275617241859436,0.9053201675415039
14,0.8644171953201294,0.8644171953201294,-0.11839906871318817,0.6936966776847839,-0.0875982865691185,11.550164222717285,0.012531700544059277,0.974068284034729,0.5828671455383301,0.9143438935279846,0.8283175230026245,0.8283175230026245,-0.08561444282531738,0.6551172733306885,-0.08519495278596878,11.856922149658203,0.016796747222542763,0.9551987051963806,0.5383970737457275,0.9073101282119751
15,0.875272274017334,0.875272274017334,-0.13345520198345184,0.7243288159370422,-0.09088056534528732,11.888318061828613,0.011623687110841274,0.9774864912033081,0.6136829257011414,0.920181930065155,0.8271284699440002,0.8271284699440002,-0.08114474266767502,0.6513006687164307,-0.08331426233053207,12.090547561645508,0.017003461718559265,0.9529957175254822,0.5303786993026733,0.9058395028114319
