epoch,acc,cat_acc,dice_coef,f1_m,iou_coef,jacard_coef,loss,precision_m,recall_m,subset_accuracy,val_acc,val_cat_acc,val_dice_coef,val_f1_m,val_iou_coef,val_jacard_coef,val_loss,val_precision_m,val_recall_m,val_subset_accuracy
74,0.9240768,0.9240768,0.9205692,0.92446095,0.86083025,0.8548506,0.11450214264379151,0.9269056,0.9220358,0.97462195,0.8442931,0.8442931,0.8411275,0.8442777,0.74915373,0.731929,0.12001434163405345,0.8478093,0.84078366,0.9492615
75,0.9249186,0.9249186,0.9214174,0.92530113,0.86229014,0.856315,0.11444283385272228,0.9276645,0.92295516,0.9749058,0.8444309,0.8444309,0.84110993,0.84439284,0.7515466,0.73262835,0.12000204920768738,0.847918,0.8409061,0.9493233
76,0.9259523,0.9259523,0.9224719,0.9263168,0.863979,0.85811853,0.11437546955671347,0.92860425,0.9240456,0.97521096,0.8465061,0.8465061,0.84347147,0.8465191,0.75328666,0.7353066,0.11986684386546795,0.8496954,0.8433728,0.9499164
77,0.9263005,0.9263005,0.9228559,0.92665,0.86456436,0.85878515,0.11435109419726777,0.9288976,0.92441916,0.97533,0.8477302,0.8477302,0.8443271,0.8478398,0.7538693,0.7368536,0.11977523416280747,0.8514692,0.8442507,0.9502505
78,0.9169242,0.9169242,0.91318333,0.9173372,0.8499773,0.8430989,0.11499401318958435,0.92007756,0.9146217,0.97227633,0.8151266,0.8151266,0.8116456,0.81540734,0.7109742,0.69109017,0.12199296997143672,0.8200475,0.81083196,0.93997884
79,0.91590834,0.91590834,0.9119634,0.9163245,0.84757614,0.8407234,0.115062665893657,0.919244,0.9134322,0.9719324,0.8485266,0.8485266,0.84523475,0.84859943,0.7560464,0.73855555,0.11972115257611642,0.8521382,0.84509784,0.9504359
80,0.9227139,0.9227139,0.9191304,0.9231104,0.858547,0.8525298,0.11459245472803883,0.9256578,0.92058337,0.9741767,0.84690636,0.84690636,0.84342736,0.84679604,0.7541029,0.73552036,0.11981958322800122,0.85048866,0.8431446,0.9500862
81,0.92575395,0.92575395,0.9223191,0.9261257,0.86372167,0.8578691,0.11438518856791244,0.92845917,0.9238105,0.97516304,0.84913844,0.84913844,0.8458046,0.84906036,0.756636,0.73873395,0.11970145943073127,0.8524388,0.84571654,0.9506717
82,0.9273187,0.9273187,0.9240397,0.9276876,0.8664328,0.86078864,0.11427940054300645,0.92985845,0.92553216,0.9756878,0.85450137,0.85450137,0.8510675,0.85430866,0.76346135,0.7465684,0.11931420484414468,0.8577089,0.8509435,0.9524661
83,0.926954,0.926954,0.92358464,0.92732763,0.8657045,0.86000454,0.11430519479558843,0.9296053,0.92506766,0.97555685,0.84777975,0.84777975,0.8444913,0.8478597,0.7540435,0.73688096,0.11977058798074722,0.85171163,0.84405065,0.95037013
84,0.9273423,0.9273423,0.9240527,0.92769665,0.8664707,0.8608091,0.11427854503936695,0.92989945,0.9255103,0.97567785,0.8487657,0.8487657,0.84593296,0.8487092,0.75624025,0.73867565,0.1197071638244849,0.8519784,0.8454725,0.95075047
85,0.92856044,0.92856044,0.9253435,0.9289175,0.8685636,0.8630137,0.11419426235887739,0.9310327,0.9268187,0.97609085,0.8543619,0.8543619,0.8513667,0.8543921,0.764234,0.7473719,0.1193096854365789,0.85769564,0.85112137,0.9524942
86,0.92864263,0.92864263,0.92546076,0.92898315,0.86873215,0.8632063,0.11419159139709911,0.93105495,0.92692435,0.9761086,0.85169715,0.85169715,0.8486757,0.8517306,0.76049584,0.74298763,0.11950603826687886,0.85517216,0.84832555,0.9516461
87,0.9288566,0.9288566,0.92564833,0.9292088,0.8689898,0.86349505,0.11417344064091357,0.9313412,0.9270922,0.9761917,0.8572769,0.8572769,0.85432076,0.85744226,0.768507,0.75170296,0.11909920538847263,0.8608778,0.8540422,0.9535397
88,0.9290195,0.9290195,0.92585367,0.92935216,0.86927146,0.8638448,0.11416359751046389,0.9313966,0.9273216,0.9762249,0.8546882,0.8546882,0.8516494,0.8546121,0.7656398,0.7481982,0.11930583600814526,0.85782504,0.8514307,0.9525879
89,0.93018186,0.93018186,0.9270428,0.9305078,0.8712886,0.8659068,0.11408412125375536,0.93249726,0.92853165,0.97659516,0.85270023,0.85270023,0.84957576,0.85262996,0.7619777,0.7444473,0.11944941660532585,0.85573065,0.8495584,0.9519115
