epoch,acc,cat_acc,dice_coef,f1_m,iou_coef,jacard_coef,loss,my_mean_iou,precision_m,recall_m,subset_accuracy,val_acc,val_cat_acc,val_dice_coef,val_f1_m,val_iou_coef,val_jacard_coef,val_loss,val_my_mean_iou,val_precision_m,val_recall_m,val_subset_accuracy
10,0.7598536014556885,0.7598536014556885,0.7362974882125854,1.0751463174819946,0.6238685846328735,0.5167831778526306,0.12424208223819733,0.4047780930995941,0.8343563675880432,2.3585963249206543,0.9302975535392761,0.6740515828132629,0.6740515828132629,0.638753354549408,0.9611482620239258,0.5219203233718872,0.7093546986579895,0.13023604452610016,0.3220358192920685,0.7414875626564026,2.3109397888183594,0.9031992554664612
11,0.7531828284263611,0.7531828284263611,0.7302284240722656,1.0748634338378906,0.6178528070449829,0.529373824596405,0.12446731328964233,0.4006313383579254,0.8372171521186829,2.3537418842315674,0.9292975664138794,0.6752648949623108,0.6752648949623108,0.640843391418457,0.9644549489021301,0.5237426161766052,0.7052466869354248,0.13010771572589874,0.32364994287490845,0.7446039915084839,2.3115038871765137,0.9038839936256409
12,0.7505221366882324,0.7505221366882324,0.7268792986869812,1.0714354515075684,0.6130113005638123,0.5357843637466431,0.12464094161987305,0.39803290367126465,0.8350748419761658,2.3512675762176514,0.9284857511520386,0.6725999116897583,0.6725999116897583,0.6378371119499207,0.9673625230789185,0.5214889645576477,0.7111677527427673,0.13014566898345947,0.3198416531085968,0.7504022121429443,2.3079309463500977,0.9035706520080566
13,0.7582756280899048,0.7582756280899048,0.7356441617012024,1.0808711051940918,0.6235653758049011,0.5192474126815796,0.12417689710855484,0.40278294682502747,0.8422362208366394,2.356273889541626,0.9305689334869385,0.6719505786895752,0.6719505786895752,0.6384753584861755,0.9656029939651489,0.5220135450363159,0.7099060416221619,0.13014118373394012,0.3195732533931732,0.7477681040763855,2.308772325515747,0.903761625289917
14,0.7580221891403198,0.7580221891403198,0.7358346581459045,1.07843816280365,0.6231363415718079,0.5191240310668945,0.12424300611019135,0.402914434671402,0.8393493890762329,2.356675386428833,0.9302899837493896,0.6723440289497375,0.6723440289497375,0.6397696137428284,0.9672625660896301,0.523236870765686,0.7073535919189453,0.13009372353553772,0.31965377926826477,0.749252200126648,2.3092806339263916,0.9040272235870361
15,0.754385232925415,0.754385232925415,0.7305552363395691,1.0753886699676514,0.6176272630691528,0.5287831425666809,0.12444916367530823,0.40239107608795166,0.8381941318511963,2.3531603813171387,0.9292292594909668,0.6739214658737183,0.6739214658737183,0.6384618282318115,0.9804801344871521,0.5212279558181763,0.7100104093551636,0.1297609955072403,0.3197357952594757,0.7660823464393616,2.3058884143829346,0.9050793647766113
16,0.7698386311531067,0.7698386311531067,0.7487035989761353,1.0922062397003174,0.6386321187019348,0.49329039454460144,0.12346722930669785,0.41143593192100525,0.849981427192688,2.3637754917144775,0.933890163898468,0.6712313294410706,0.6712313294410706,0.6372461318969727,0.973173201084137,0.520430326461792,0.7123625874519348,0.13000081479549408,0.31817755103111267,0.7579323649406433,2.3060266971588135,0.9041374921798706
17,0.758599579334259,0.758599579334259,0.7366092205047607,1.0798919200897217,0.6245218515396118,0.5176236629486084,0.12417148798704147,0.4040590822696686,0.8409134149551392,2.3566887378692627,0.9305316209793091,0.6724458932876587,0.6724458932876587,0.6383677124977112,0.9788198471069336,0.5212695598602295,0.7101863622665405,0.12982973456382751,0.3193187415599823,0.7644001245498657,2.3057398796081543,0.9047175049781799
18,0.7535526156425476,0.7535526156425476,0.7310940027236938,1.0758414268493652,0.6168987154960632,0.5269332528114319,0.12440270930528641,0.40066298842430115,0.8382605314254761,2.353827953338623,0.9295383095741272,0.6715232133865356,0.6715232133865356,0.6373509168624878,0.9791211485862732,0.5206292867660522,0.7121782302856445,0.12985381484031677,0.31650811433792114,0.7653515338897705,2.3048017024993896,0.9047703146934509
19,0.7610640525817871,0.7610640525817871,0.7398023009300232,1.083776831626892,0.6288093328475952,0.5111206769943237,0.12395402789115906,0.4053407609462738,0.8440298438072205,2.358614206314087,0.9315853714942932,0.6744562983512878,0.6744562983512878,0.6403992772102356,0.9822679162025452,0.5234999060630798,0.7061914801597595,0.1297006607055664,0.31975439190864563,0.7675468921661377,2.306612253189087,0.9053918123245239
20,0.7605680823326111,0.7605680823326111,0.7400004863739014,1.083314061164856,0.6279498934745789,0.5115606188774109,0.12398892641067505,0.40738293528556824,0.8433493971824646,2.358814239501953,0.9314312934875488,0.6717243194580078,0.6717243194580078,0.6377232074737549,0.9800220131874084,0.5210411548614502,0.7114498615264893,0.12982778251171112,0.3169826567173004,0.7663231492042542,2.3048975467681885,0.9048314690589905
21,0.7569670081138611,0.7569670081138611,0.73525470495224,1.078737735748291,0.6219855546951294,0.5194253325462341,0.12420814484357834,0.4066348969936371,0.8400281071662903,2.356070041656494,0.9303209185600281,0.6679500937461853,0.6679500937461853,0.6340957283973694,0.9768253564834595,0.5177482962608337,0.7185702323913574,0.13001632690429688,0.3122527599334717,0.7645875215530396,2.3023741245269775,0.9040607213973999
22,0.7571160197257996,0.7571160197257996,0.7352389693260193,1.0787532329559326,0.6224389672279358,0.5196414589881897,0.1242140606045723,0.40224501490592957,0.8401565551757812,2.355982780456543,0.9304383993148804,0.6698379516601562,0.6698379516601562,0.6356543898582458,0.98027104139328,0.519106924533844,0.7155154347419739,0.12990012764930725,0.31364360451698303,0.7680791616439819,2.302764892578125,0.9045103788375854
23,0.7621299028396606,0.7621299028396606,0.740699052810669,1.0854171514511108,0.6284887194633484,0.5089197754859924,0.12388239800930023,0.4095757305622101,0.8455511331558228,2.358981132507324,0.9318610429763794,0.6687338948249817,0.6687338948249817,0.6340720057487488,0.9791202545166016,0.5173659324645996,0.7186331152915955,0.12998256087303162,0.31392669677734375,0.767450749874115,2.3019418716430664,0.9039555191993713
24,0.7626714706420898,0.7626714706420898,0.7410801649093628,1.0864962339401245,0.6294066309928894,0.508627712726593,0.12383266538381577,0.4107116758823395,0.8466878533363342,2.359112501144409,0.9319796562194824,0.6684139370918274,0.6684139370918274,0.6343715190887451,0.9777345061302185,0.5178616046905518,0.718031644821167,0.13000589609146118,0.31304189562797546,0.7656360268592834,2.302286386489868,0.9039834141731262
